id,arrival_time,wait_triage,wait_consultation,wait_diagnostics,wait_treatment,service_triage,service_consultation,service_diagnostics,service_treatment,departure_time,los
31,7.550863814422937,0.0,0.16485794426877387,3.596423697115954,0.41421169221725584,0.11628999705557383,0.28759384420427075,0.4252727289476337,3.935033288183477,16.490547006415877,8.939683191992941
32,7.625010522073309,0.0,0.0,3.850579813786121,0.48208270333974035,0.024798843649520865,0.4882069339695255,0.6166715084562685,1.0981004867832092,14.185450812057695,6.5604402899843866
33,7.625834144285176,0.023975221437653182,0.2894675896935288,4.021229073288779,1.0529639074450312,0.18032864453519698,0.4644329486944113,0.5702766988773641,0.5173864836210362,14.745894711878178,7.1200605675930015
34,8.032803023234838,0.0,0.0,4.16183827375197,2.3451552992109033,0.2848615238263323,0.794546890874186,0.14809850686773918,0.21563155861828368,15.982935076384253,7.9501320531494155
35,8.092023864111972,0.0,0.20927797990165686,4.38629597024055,1.942956727323626,0.6188228308573047,0.4789245272067612,0.6085408565592765,1.029111888390875,17.365954644592023,9.27393078048005
36,8.114244794978838,0.20341975208233265,0.0,4.188014222675745,2.1975899040660085,0.18429549249902025,0.4855700585761738,0.6098008515061349,0.056583724627016704,16.03951880101127,7.925274006032431
37,8.201875777877445,0.3000842616827448,0.0,3.9578779579844277,1.4718450001908518,0.085792030035917,0.3323726052748267,0.3960470788319641,1.0214088058877906,15.767303517765969,7.5654277398885235
38,8.466067627911913,0.12168444168419335,0.3830904545252114,4.7616983236396475,2.358877900096818,0.14136891381403788,0.391136737782033,0.7420302451381693,0.1275236447618946,17.493478289353916,9.027410661442003
39,8.615670809203705,0.09517588576557223,0.2632582018713361,4.060483570081612,1.7744723016542334,0.01342520129575083,0.37413455033708953,0.8428982808019699,0.2973239551898794,16.336842756201147,7.721171946997442
40,8.624863492570615,0.0994084036944134,0.4837924504795712,4.646378020851509,1.6329486201782384,0.19098485533309556,0.34845880594831746,0.46371235736011795,2.2245250971467794,18.715072103562655,10.09020861099204
41,8.701743209590113,0.027377773820031592,0.5319596802994422,4.991319302811233,2.148000672568527,0.10058398476386779,0.6540927932105187,0.3384008722901854,4.166101726760019,21.659580016113935,12.957836806523822
42,8.820051837745298,0.009653130428713297,0.5723997606851228,5.00709646383044,3.0215597475468456,0.10124344685825393,0.34715374668981136,0.8359139697781706,0.3611793391156536,19.07625144267831,10.25619960493301
43,8.865486068162834,0.04977068343528934,0.7360938856211465,5.715902475104958,3.4869436399709777,0.09615737080674129,0.7745465442301029,0.5010651846935404,0.8600717966847226,21.086037648710313,12.220551580547479
44,8.912564655380443,0.018383759651822373,0.7140284786604525,5.163514305900396,2.838294415317236,0.20552502871448092,0.33146138847779516,0.8924794105756828,0.5529895414159839,19.62924098409429,10.716676328713849
45,8.947413104110922,0.06400101829394345,0.9551069482802887,5.185240079468743,3.1792604157888,0.21544224019984004,0.32630896566207235,0.7564682122896843,0.5967248679313009,20.225965852025592,11.27855274791467
46,8.99595449808148,0.14051894566526713,0.8496184790007515,5.899201194241705,3.7893894290045864,0.029665518936474605,1.3170454675181293,0.7877438520190432,2.0258094502153345,23.83494683468277,14.838992336601292
47,9.004511162781856,0.161627799901364,1.2212333041577725,5.492424630221787,4.215614828045073,0.12090000970607363,0.7383253052857603,0.5319737411287837,3.1255500139428327,24.612160795171302,15.607649632389446
48,9.035214266448733,0.19164209615597194,1.2001370277217234,5.526959628281261,3.854033545266507,0.09506116192968608,0.400966387768114,0.7820235351383165,0.4005731325181574,21.48661078122847,12.451396514779738
49,9.044967746093183,0.24207122629611,1.5385466135418504,5.859309630115664,3.7762290160016825,0.09743535409308546,0.4886653830435041,0.6123550469288533,0.14955736835350322,21.809137384467437,12.764169638374254
50,9.12629384660677,0.1956236779276228,1.830775553654556,6.148037322159807,5.909126162356664,0.25899324487878533,0.46002431023530965,0.6832866773517884,1.3263908550948567,25.93855165026616,16.812257803659392
51,9.136617905630896,0.24785642085148396,1.8237563646423514,6.195584983403474,5.282864567575135,0.03836689070809635,0.4411684348759514,0.6687312669953833,1.0277995222574092,24.862746356940182,15.726128451309286
52,9.16717228875151,0.2556689284389648,1.7644180174476674,6.396287419355103,6.098968466914524,0.14554367456395917,0.9739443042574353,0.95383496730627,0.22228380920229082,25.978121876237726,16.810949587486213
53,9.233713504931117,0.33467138682331665,2.0677412954179424,6.54246014224049,5.789717618674146,0.05163982953640198,0.3218561081583674,0.5209464711583999,0.8930917100952538,25.755838067035434,16.522124562104317
54,9.24186497284544,0.3390457965677385,2.246614168086488,7.274610395103673,6.801522700208608,0.1820971873674801,0.9485105654151572,0.355890089202577,0.6631916016047137,28.053347476401875,18.811482503556434
55,9.355116825956017,0.26490789533481873,2.160906860123946,6.9238847126089045,6.2190294395198755,0.09077905188826174,0.8612742542089621,0.7447340802180327,0.7695227549383439,27.390155874797163,18.035039048841146
56,9.358195617358035,0.35260815582106275,2.789627393619643,7.135519567638282,6.6279078796506425,0.23255372071326408,0.7201287194382677,0.719343598865866,0.2554229885646778,28.19130764166974,18.833112024311706
57,9.36039959954144,0.4026083572392185,2.4257647790932406,6.4732945646560545,6.036104826800987,0.11797447758563791,0.2929869601504457,0.8294180851991383,1.9732743121837761,27.911825962449935,18.551426362908494
